Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
396127,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,"Strayed, Cheryl",,9780307592736,"=""9780307592736""",0,3.5,Alfred A. Knopf,ebook,315,2012,2012,,2024/01/26,to-read,to-read (#1),to-read,,,,0,1
245799,The Night Life of Trees,Bhajju Shyam,"Shyam, Bhajju",,9788186211922,"=""9788186211922""",2,4.54,Tara Publishing,Hardcover,48,2006,2006,2024/03/25,2024/03/07,read,read (#1),read,,,,2,1
676338,Invisible Man,Ralph Ellison,"Ellison, Ralph",,9783250102663,"=""9783250102663""",5,3.5,Ammann,Hardcover,664,1952,1952,2024/04/17,2024/03/31,read,read (#1),read,,,,1,0
804426,"Feet of Clay (Discworld, #19; City Watch, #3)",Terry Pratchett,"Pratchett, Terry",,9780575059009,"=""9780575059009""",5,4.33,Victor Gollancz Ltd.,Hardcover,411,1996,1996,2024/10/06,2024/09/09,read,read (#1),read,,,,2,0
563169,Galatea,Madeline Miller,"Miller, Madeline",,9788413628400,"=""9788413628400""",0,3.93,Alianza Editorial,Kindle Edition,27,2022,2022,,2024/03/01,to-read,to-read (#1),to-read,,,,2,0
806681,The Yellow Wallpaper,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",,9780192834805,"=""9780192834805""",0,4.07,"Oxford University Press, USA",Hardcover,63,1998,1998,,2024/04/16,to-read,to-read (#1),to-read,,,,2,1
105479,"Death Bringer (Skulduggery Pleasant, #6)",Derek Landy,"Landy, Derek",,9780008266387,"=""9780008266387""",5,4.47,HarperCollinsChildren’sBooks,ebook,609,2018,2018,2023/11/24,2023/11/06,read,read (#1),read,,,,1,1
387776,"Resurrection (Skulduggery Pleasant, #10)",Derek Landy,"Landy, Derek",,9780008219604,"=""9780008219604""",0,4.28,Harper Collins Publishers India,Hardcover,424,2017,2017,,2025/08/20,to-read,to-read (#1),to-read,,,,2,1
297601,The Way of Kings,Brandon Sanderson,"Sanderson, Brandon",,9780765326355,"=""9780765326355""",0,3.5,Tor Fantasy,ebook,1008,2010,2010,,2024/01/07,to-read,to-read (#1),to-read,,,,2,1
322564,"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",C.S. Lewis,"Lewis, C.S.",,9780060281373,"=""9780060281373""",0,4.28,HarperCollins Publishers,Hardcover,767,1970,1970,,2023/10/12,currently-reading,currently-reading (#1),currently-reading,,,,0,1
106704,The Picnic and Suchlike Pandemonium,Gerald Durrell,"Durrell, Gerald",,0006363121,"=""0006363121""",4,4.17,Fontana,ebook,193,1981,1981,2025/06/07,2025/05/27,read,read (#1),read,,,,0,1
659441,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",Terry Pratchett,"Pratchett, Terry",,9780385603409,"=""9780385603409""",0,4.27,Doubleday,ebook,496,2003,2003,,2025/03/09,to-read,to-read (#1),to-read,,,,2,1
996753,Nicomachean Ethics,Aristotle,Aristotle,,9780672602566,"=""9780672602566""",4,4.0,Prentice Hall,Paperback,253,1962,1962,2025/08/23,2025/08/12,read,read (#1),read,,,,1,1
672195,Orlando,Virginia Woolf,"Woolf, Virginia",,9783596505470,"=""9783596505470""",0,3.87,"Fischer (Tb.), Frankfurt",ebook,336,2002,2002,,2024/06/09,currently-reading,currently-reading (#1),currently-reading,,,,1,1
217390,So You've Been Publicly Shamed,Jon Ronson,"Ronson, Jon",,9780330492287,"=""9780330492287""",3,3.93,Picador,ebook,290,2015,2015,2024/03/20,2024/02/25,read,read (#1),read,,,,1,1
658091,"The Truth (Discworld, #25; Industrial Revolution, #2)",Terry Pratchett,"Pratchett, Terry",,0380978954,"=""0380978954""",5,4.41,HarperCollins Publishers,Hardcover,444,2000,2000,2024/02/04,2024/01/21,read,read (#1),read,,,,0,1
246361,The Sun Also Rises,Ernest Hemingway,"Hemingway, Ernest",,9780099908500,"=""9780099908500""",2,3.79,Arrow Books Ltd,Hardcover,189,1926,1926,2024/07/13,2024/06/19,read,read (#1),read,,,,2,0
151481,You Dreamed of Empires,Álvaro Enrigue,"Enrigue, Álvaro",,9781787303805,"=""9781787303805""",2,3.76,Penguin Random House,Kindle Edition,220,2023,2023,2024/01/20,2023/12/27,read,read (#1),read,,,,2,0
913983,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",,9780060530921,"=""9780060530921""",0,4.16,HarperCollins Pub.,Paperback,312,2008,2008,,2024/11/05,to-read,to-read (#1),to-read,,,,0,0
392793,The Castle of Crossed Destinies,Italo Calvino,"Calvino, Italo",,015115998X,"=""015115998X""",4,3.45,"Harcourt, Brace, Jovanovich",Paperback,144,1977,1977,2025/02/03,2025/01/11,read,read (#1),read,,,,0,1
846262,Percy Jackson & The Olympians: The Lightning Thief,Rick Riordan,"Riordan, Rick",,9781423119500,"=""9781423119500""",5,3.5,Hyperion Book CH,ebook,1744,2009,2009,2024/01/02,2023/12/24,read,read (#1),read,,,,0,0
774266,Ways of Seeing,John Berger,"Berger, John",,9780140135152,"=""9780140135152""",2,3.93,Penguin (Non-Classics),Hardcover,176,1990,1990,2023/12/11,2023/11/30,read,read (#1),read,,,,2,1
952612,On Art and Life (Penguin Great Ideas),John Ruskin,"Ruskin, John",,9780143036289,"=""9780143036289""",0,3.83,Penguin (Non-Classics),Hardcover,98,2005,2005,,2024/06/12,currently-reading,currently-reading (#1),currently-reading,,,,0,1
156419,"Guards! Guards! (Discworld, #8; City Watch, #1)",Terry Pratchett,"Pratchett, Terry",,9781568651934,"=""9781568651934""",5,4.34,Victor Gollancz Ltd.,Hardcover,376,1989,1989,2024/05/19,2024/04/27,read,read (#1),read,,,,1,0
849260,The Urge: Our History of Addiction,Carl Erik Fisher,"Fisher, Carl Erik",,9780525561446,"=""9780525561446""",3,4.03,Penguin Press,Hardcover,400,2022,2022,2025/07/15,2025/06/30,read,read (#1),read,,,,1,1
788552,"Thud! (Discworld, #34; City Watch, #7)",Terry Pratchett,"Pratchett, Terry",,0060815221,"=""0060815221""",0,4.35,HarperCollins Publishers,Paperback,439,2005,2005,,2025/08/24,currently-reading,currently-reading (#1),currently-reading,,,,1,1
461967,The Hitchhiker's Guide to the Galaxy,Douglas Adams,"Adams, Douglas",,9780385365925,"=""9780385365925""",3,3.5,Crown Archetype,ebook,300,2012,2012,2023/11/16,2023/11/04,read,read (#1),read,,,,2,1
182065,A Wizard of Earthsea,Ursula K. Le Guin,"Guin, Ursula K. Le",,9789505470723,"=""9789505470723""",0,3.5,Minotauro,Kindle Edition,300,1968,1968,,2025/07/09,to-read,to-read (#1),to-read,,,,1,0
930861,Hallucinations,Oliver Sacks,"Sacks, Oliver",,9780307957245,"=""9780307957245""",0,3.93,Alfred A. Knopf,ebook,326,2012,2012,,2024/02/08,to-read,to-read (#1),to-read,,,,2,1
977333,Private Peaceful,Michael Morpurgo,"Morpurgo, Michael",,9780007150069,"=""9780007150069""",5,4.15,Collins,Hardcover,208,2003,2003,2024/11/25,2024/11/05,read,read (#1),read,,,,2,1
278857,"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions",Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,9781524733131,"=""9781524733131""",0,4.51,Alfred A. Knopf,Hardcover,63,2017,2017,,2025/03/25,to-read,to-read (#1),to-read,,,,2,0
323477,DMT: The Spirit Molecule,Rick Strassman,"Strassman, Rick",,9780892819270,"=""9780892819270""",3,4.16,Park Street Press,Paperback,362,2000,2000,2024/08/29,2024/08/05,read,read (#1),read,,,,1,1
820512,"The Dying of the Light (Skulduggery Pleasant, #9)",Derek Landy,"Landy, Derek",,9780007489251,"=""9780007489251""",5,4.59,HarperCollins UK,Hardcover,605,2014,2014,2024/11/17,2024/11/03,read,read (#1),read,,,,1,0
271053,"Pyramids (Discworld, #7)",Terry Pratchett,"Pratchett, Terry",,9780451450449,"=""9780451450449""",3,3.93,ROC,ebook,341,1989,1989,2024/08/03,2024/07/15,read,read (#1),read,,,,1,0
825580,Beast and Man,Mary Midgley,"Midgley, Mary",,0415127408,"=""0415127408""",4,4.02,Routledge,ebook,366,1995,1995,2024/02/09,2024/01/14,read,read (#1),read,,,,2,0
393602,"Playing with Fire (Skulduggery Pleasant, #2)",Derek Landy,"Landy, Derek",,9780061240881,"=""9780061240881""",2,4.29,HarperCollins,Hardcover,389,2008,2008,2024/10/12,2024/10/02,read,read (#1),read,,,,2,1
558224,The Complete Cosmicomics,Italo Calvino,"Calvino, Italo",,9780141189680,"=""9780141189680""",2,4.1,Penguin Classics,Hardcover,402,2001,2001,2024/03/01,2024/02/09,read,read (#1),read,,,,0,0
994323,"Seasons of War (Skulduggery Pleasant, #13)",Derek Landy,"Landy, Derek",,9780008386160,"=""9780008386160""",0,4.43,HarperCollinsChildren’sBooks,ebook,592,2020,2020,,2025/03/27,to-read,to-read (#1),to-read,,,,2,1
388748,"Interesting Times (Discworld, #17; Rincewind, #5)",Terry Pratchett,"Pratchett, Terry",,9780061052521,"=""9780061052521""",5,4.15,HarperPrism,Kindle Edition,368,1997,1997,2024/07/10,2024/06/10,read,read (#1),read,,,,0,1
717525,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",Terry Pratchett,"Pratchett, Terry",,9780552134637,"=""9780552134637""",0,3.97,Corgi Books,Paperback,396,1991,1991,,2024/11/21,to-read,to-read (#1),to-read,,,,0,1
423584,Milkman,Anna Burns,"Burns, Anna",,9781644450000,"=""9781644450000""",0,3.53,Graywolf Press,Paperback,352,2018,2018,,2025/03/16,to-read,to-read (#1),to-read,,,,0,1
736072,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,"Sacks, Oliver",,0060970790,"=""0060970790""",5,4.05,Perennial Library,Hardcover,243,1990,1990,2024/02/29,2024/02/02,read,read (#1),read,,,,0,0
729467,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,9780965738408,"=""9780965738408""",3,4.22,Broadway Books,Paperback,544,2003,2003,2024/12/09,2024/11/09,read,read (#1),read,,,,0,1
709462,Drug Use for Grown-Ups: Chasing Liberty in the Land of Fear,Carl L. Hart,"Hart, Carl L.",,9786559790050,"=""9786559790050""",0,4.01,Publisher,ebook,304,2019,2019,,2024/03/03,to-read,to-read (#1),to-read,,,,1,1
810663,"Mort (Discworld, #4; Death, #1)",Terry Pratchett,"Pratchett, Terry",,9780304364244,"=""9780304364244""",0,4.24,Gollancz,ebook,243,1996,1996,,2024/04/06,to-read,to-read (#1),to-read,,,,1,1
648485,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",,9780345350473,"=""9780345350473""",0,4.5,Del Rey,Paperback,272,1968,1968,,2025/09/18,currently-reading,currently-reading (#1),currently-reading,,,,2,0
245420,The Moon Is a Harsh Mistress,Robert A. Heinlein,"Heinlein, Robert A.",,9780399105562,"=""9780399105562""",0,3.5,G. P. Putnam's Sons,ebook,383,1965,1965,,2025/03/29,to-read,to-read (#1),to-read,,,,1,1
656172,Piranesi,Susanna Clarke,"Clarke, Susanna",,9781635575637,"=""9781635575637""",0,4.22,Bloomsbury Publishing,Hardcover,272,2020,2020,,2025/07/13,to-read,to-read (#1),to-read,,,,2,1
727518,Checkout 19,Claire-Louise Bennett,"Bennett, Claire-Louise",,9780593420492,"=""9780593420492""",0,3.16,Penguin Publishing Group,ebook,288,2022,2022,,2024/04/28,to-read,to-read (#1),to-read,,,,2,1
667443,Butter,Asako Yuzuki,"Yuzuki, Asako",,9780063236417,"=""9780063236417""",2,3.49,HarperCollins Publishers,Kindle Edition,464,2024,2024,2024/06/30,2024/06/21,read,read (#1),read,,,,0,1
367368,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,9780307271082,"=""9780307271082""",4,4.31,Alfred A. Knopf,Paperback,477,2013,2013,2024/04/29,2024/04/20,read,read (#1),read,,,,0,1
118829,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,1501139231,"=""1501139231""",4,4.4,Atria Books,Kindle Edition,389,2017,2017,2024/01/05,2023/12/12,read,read (#1),read,,,,2,1
921041,1984,George Orwell,"Orwell, George",,9780582777316,"=""9780582777316""",0,4.2,Pearson Education,Paperback,368,2003,2003,,2023/11/04,currently-reading,currently-reading (#1),currently-reading,,,,2,0
924436,Daisy Jones & The Six,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,9781524798628,"=""9781524798628""",2,4.2,Ballantine Books,ebook,368,2019,2019,2024/09/23,2024/09/04,read,read (#1),read,,,,0,1
627637,Where the Crawdads Sing,Delia Owens,"Owens, Delia",,9780735219090,"=""9780735219090""",4,4.37,G. P. Putnam's Sons,Paperback,384,2018,2018,2024/09/20,2024/08/24,read,read (#1),read,,,,2,1
414869,Looking for Alaska,John Green,"Green, John",,0525475060,"=""0525475060""",5,3.96,Dutton Children's Books,Paperback,221,2005,2005,2025/10/01,2025/09/01,read,read (#1),read,,,,0,1
895218,Swing Time,Zadie Smith,"Smith, Zadie",,9780241144152,"=""9780241144152""",4,3.56,Penguin Press,Paperback,453,2016,2016,2025/10/03,2025/09/28,read,read (#1),read,,,,0,0
808647,At Home: A Short History of Private Life,Bill Bryson,"Bryson, Bill",,9780767919388,"=""9780767919388""",0,3.99,Doubleday,Paperback,497,2010,2010,,2023/12/20,to-read,to-read (#1),to-read,,,,1,1
927675,10:04,Ben Lerner,"Lerner, Ben",,9780865478107,"=""9780865478107""",4,3.77,"Farrar, Straus and Giroux",Hardcover,256,2014,2014,2024/03/20,2024/02/24,read,read (#1),read,,,,2,0
445140,Big Swiss,Jen Beagin,"Beagin, Jen",,9781982153083,"=""9781982153083""",5,3.68,Scribner,Paperback,336,2023,2023,2024/09/16,2024/08/25,read,read (#1),read,,,,2,0
915184,All About Love: New Visions,bell hooks,"hooks, bell",,9780060959470,"=""9780060959470""",3,4.02,Harper Paperbacks,Kindle Edition,240,2001,2001,2024/09/06,2024/09/01,read,read (#1),read,,,,2,0
187438,Eileen,Ottessa Moshfegh,"Moshfegh, Ottessa",,9780224102551,"=""9780224102551""",4,3.56,Jonathan Cape,Kindle Edition,260,2016,2016,2023/12/25,2023/12/10,read,read (#1),read,,,,2,1
826545,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,9780199536405,"=""9780199536405""",0,3.93,Oxford University Press,ebook,180,1920,1920,,2024/09/10,to-read,to-read (#1),to-read,,,,0,0
178175,The Haunting of Hill House,Shirley Jackson,"Jackson, Shirley",,0786243775,"=""0786243775""",5,3.5,Thorndike Press,Paperback,325,1959,1959,2024/02/17,2024/01/22,read,read (#1),read,,,,1,1
316033,Paradais,Fernanda Melchor,"Melchor, Fernanda",,9788439737711,"=""9788439737711""",2,3.62,Random House,Kindle Edition,118,2021,2021,2025/03/22,2025/03/06,read,read (#1),read,,,,1,1
348035,The Fall,Albert Camus,"Camus, Albert",,9781400042555,"=""9781400042555""",4,4.03,Everyman's Library,Paperback,147,2004,2004,2024/02/20,2024/01/28,read,read (#1),read,,,,0,0
900306,The Fault in Our Stars,John Green,"Green, John",,9780141355078,"=""9780141355078""",3,4.12,Penguin Books,Paperback,313,2010,2010,2024/03/09,2024/03/02,read,read (#1),read,,,,2,0
301015,The Bell Jar,Sylvia Plath,"Plath, Sylvia",,9780571081783,"=""9780571081783""",0,3.5,Faber & Faber,Kindle Edition,258,1963,1963,,2024/09/20,to-read,to-read (#1),to-read,,,,1,1
615827,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna",,9780765356154,"=""9780765356154""",5,4.0,Tor Books,Paperback,1024,2001,2001,2024/04/24,2024/04/04,read,read (#1),read,,,,0,0
449029,Normal People,Sally Rooney,"Rooney, Sally",,9781984822178,"=""9781984822178""",0,3.81,Hogarth,Paperback,273,2018,2018,,2025/03/24,to-read,to-read (#1),to-read,,,,1,0
700319,Conversations with Friends,Sally Rooney,"Rooney, Sally",,9788439734468,"=""9788439734468""",5,3.74,Random House,Paperback,304,2018,2018,2025/03/11,2025/02/14,read,read (#1),read,,,,0,1
193155,The Importance of Being Earnest,Oscar Wilde,"Wilde, Oscar",,9780497256616,"=""9780497256616""",3,4.17,ICON Reference,Kindle Edition,89,2006,2006,2024/05/10,2024/05/03,read,read (#1),read,,,,0,1
400524,Waiting for Godot,Samuel Beckett,"Beckett, Samuel",,9780571244591,"=""9780571244591""",5,3.84,"Faber & Faber, Limited",Paperback,109,2011,2011,2024/09/18,2024/09/04,read,read (#1),read,,,,2,0
611737,The Metamorphosis,Franz Kafka,"Kafka, Franz",,9780486290300,"=""9780486290300""",0,3.9,Dover Publications,Kindle Edition,201,1996,1996,,2024/11/06,currently-reading,currently-reading (#1),currently-reading,,,,2,0
127572,Assassin's Apprentice,Robin Hobb,"Hobb, Robin",,9788484219453,"=""9788484219453""",3,3.5,Libros Sin Fronteras Inventory,Kindle Edition,285,1995,1995,2024/10/03,2024/09/22,read,read (#1),read,,,,0,1
772151,Life of Pi,Yann Martel,"Martel, Yann",,9780857865533,"=""9780857865533""",2,3.94,Canongate Books Ltd,ebook,460,2001,2001,2024/05/09,2024/05/03,read,read (#1),read,,,,2,0
415920,A Pale View of Hills,Kazuo Ishiguro,"Ishiguro, Kazuo",,067972267X,"=""067972267X""",0,3.79,Vintage Books,Kindle Edition,196,1990,1990,,2024/08/15,to-read,to-read (#1),to-read,,,,2,0
